timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561095411, 2.622781, 2.076831, 29.195783, 0.205241, 26.106540, 1605.587097, 0.000000, 0
1561095435, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 1588.957772, 1588.957772, 1
1561095443, 2.798700, 2.221446, 25.895823, 0.196996, 37.751020, 1563.582104, 1588.957772, 1
1561095451, 2.590353, 1.928244, 11.095633, 0.275669, 14.304005, 998.768765, 1588.957772, 1
1561095452, 0.518722, 2.309164, 33.078705, 1.922866, 14.912009, 415.542800, 1588.957772, 0
1561095460, 2.894942, 1.575058, 25.509243, 0.135804, 32.477945, 1120.787853, 1588.957772, 1
1561095469, 2.765680, 2.096689, 21.557310, 0.061224, 22.836423, 732.515962, 1588.957772, 1
1561095477, 3.111118, 2.358274, 19.445161, 0.085965, 18.309606, 749.480000, 1588.957772, 1
1561095485, 0.616282, 2.579752, 16.018758, 0.422432, 25.103356, 1449.784526, 1588.957772, 1
1561095493, 2.740064, 1.109536, 17.054876, 0.183586, 49.692619, 1007.109113, 1588.957772, 1
1561095501, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 1574.562197, 1588.957772, 1
1561095508, 2.622781, 2.076831, 29.195783, 0.205241, 26.106540, 1408.026494, 1588.957772, 0
1561095508, 3.651026, 2.168436, 39.459255, 0.707518, 8.607104, 6.201327, 1588.957772, 0
1561095508, 2.182396, 1.778534, 13.227915, 1.163837, 11.096278, 218.845649, 1588.957772, 0
1561095508, 3.965928, 1.440842, 16.342101, 0.850963, 37.552732, 11.614081, 1588.957772, 0
1561095509, 0.387741, 1.178337, 30.115652, 1.702554, 44.134802, 397.939019, 1588.957772, 0
1561095517, 3.394649, 2.735807, 28.841672, 0.116648, 9.071371, 1166.607252, 1588.957772, 1
1561095518, 3.924886, 1.129077, 28.017798, 1.452886, 5.492806, 218.564681, 1588.957772, 0
1561095518, 3.016086, 2.514218, 35.428388, 0.178180, 22.902842, 8.600455, 1588.957772, 0
1561095519, 1.475032, 1.907913, 34.806558, 1.737316, 12.695278, 220.223934, 1588.957772, 0
1561095519, 3.250526, 2.710677, 37.148096, 0.157593, 15.643609, 7.297808, 1588.957772, 0
1561095527, 3.522992, 2.135022, 34.894333, 0.133436, 9.416751, 1507.757920, 1588.957772, 1
1561095527, 3.131210, 2.858419, 10.755542, 1.905468, 30.848005, 216.392673, 1588.957772, 0
1561095528, 0.606083, 1.609727, 38.080849, 1.015254, 30.616539, 281.119608, 1588.957772, 0
1561095536, 1.014224, 2.760730, 37.216355, 0.020255, 17.577413, 915.812501, 1588.957772, 1
1561095537, 3.919823, 1.929277, 37.727032, 0.081826, 27.586398, 5.789753, 1588.957772, 0
1561095545, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 1569.630202, 1588.957772, 1
1561095545, 2.362572, 1.200034, 31.114629, 1.691111, 28.676233, 218.602985, 1588.957772, 0
1561095545, 2.460908, 2.183293, 38.805113, 1.247484, 22.538392, 10.377434, 1588.957772, 0
1561095554, 0.869603, 2.537289, 17.553023, 0.022646, 11.274881, 490.224170, 1588.957772, 1
1561095562, 3.834797, 2.673854, 18.702669, 0.026393, 35.370254, 534.123939, 1588.957772, 1
1561095570, 1.545745, 1.924347, 20.491340, 0.118381, 46.541001, 871.870473, 1588.957772, 1
1561095571, 3.262210, 2.612875, 22.115480, 0.499396, 17.463459, 205.649641, 1588.957772, 0
1561095579, 0.223090, 2.911862, 18.466031, 0.172744, 7.393794, 728.555903, 1588.957772, 1
1561095587, 3.433605, 1.556126, 17.479541, 0.234155, 9.412638, 1360.004700, 1588.957772, 1
1561095612, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 1592.422166, 1592.422166, 1
1561095614, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 521.566569, 1592.422166, 0
1561095615, 3.277924, 1.157565, 31.867856, 1.677997, 6.771543, 220.759906, 1592.422166, 0
1561095623, 0.480509, 1.539966, 32.410789, 0.017195, 33.455569, 780.767130, 1592.422166, 1
1561095623, 3.054385, 2.810941, 23.639523, 1.430252, 38.305499, 216.337143, 1592.422166, 0
1561095624, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 9.439217, 1592.422166, 0
1561095624, 2.109949, 1.998013, 12.444411, 0.758951, 46.341830, 207.894010, 1592.422166, 0
1561095632, 2.407932, 2.852600, 27.240467, 0.018046, 45.598811, 741.619155, 1592.422166, 1
1561095632, 3.832643, 2.920460, 27.401059, 1.742852, 42.919619, 5.814204, 1592.422166, 0
1561095633, 2.802154, 1.709674, 17.182589, 0.831423, 10.297736, 209.554901, 1592.422166, 0
1561095633, 3.508212, 1.598678, 15.617973, 1.385071, 32.078790, 6.928189, 1592.422166, 0
1561095641, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 1560.431026, 1592.422166, 1
1561095641, 3.732292, 1.473365, 33.534398, 0.717551, 46.976752, 6.183802, 1592.422166, 0
1561095649, 1.031667, 2.670119, 23.204278, 0.128620, 8.912536, 929.545796, 1592.422166, 1
1561095650, 0.761648, 2.930322, 18.958658, 0.808208, 42.287908, 235.785280, 1592.422166, 0
1561095658, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 1570.919761, 1592.422166, 1
1561095659, 0.264811, 1.769726, 24.413398, 0.550003, 9.826753, 208.428377, 1592.422166, 0
1561095660, 3.523702, 1.169170, 21.304524, 1.293771, 9.610403, 223.147560, 1592.422166, 0
1561095660, 3.827955, 2.900206, 37.913869, 0.528831, 17.132402, 7.946888, 1592.422166, 0
1561095660, 3.017747, 2.592435, 20.451083, 0.613369, 6.046918, 206.158106, 1592.422166, 0
1561095661, 0.191982, 2.311008, 30.802152, 1.708581, 44.048156, 210.499083, 1592.422166, 0
1561095669, 2.881874, 1.643519, 20.052961, 0.186685, 37.832298, 1210.749561, 1592.422166, 1
1561095670, 3.287412, 2.031435, 13.934371, 1.698540, 5.480544, 216.283288, 1592.422166, 0
1561095670, 1.609839, 1.327055, 32.180210, 0.183794, 47.904620, 5.414612, 1592.422166, 0
1561095678, 0.592966, 1.499117, 30.808578, 0.012977, 7.974295, 733.625618, 1592.422166, 1
1561095679, 2.994090, 1.332000, 36.418312, 1.796560, 48.108556, 224.865082, 1592.422166, 0
1561095679, 1.976499, 2.161575, 10.600072, 1.775537, 6.227282, 6.327922, 1592.422166, 0
1561095687, 2.797360, 2.373378, 21.964690, 0.234155, 10.297736, 1551.853016, 1592.422166, 1
1561095695, 1.948729, 1.545299, 20.070045, 0.161938, 9.336567, 1028.884027, 1592.422166, 1
1561095703, 3.154849, 2.654804, 29.309892, 0.128975, 44.186780, 1261.045487, 1592.422166, 1
