timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561128213, 1.949455, 1.255474, 35.836896, 0.062827, 19.926187, 1082.598497, 1082.598497, 1
1561128213, 0.623797, 1.359041, 36.001442, 1.771528, 36.441906, 364.143641, 1082.598497, 0
1561128237, 2.117451, 2.200222, 35.360072, 0.121680, 39.979914, 1431.139926, 1431.139926, 1
1561128246, 0.551969, 2.119857, 27.535759, 0.009576, 27.900316, 714.334954, 1431.139926, 1
1561128248, 1.059172, 2.022451, 39.585421, 0.231440, 25.055450, 529.672016, 1431.139926, 0
1561128256, 1.928824, 2.594982, 34.283968, 0.073564, 22.602874, 1093.349274, 1431.139926, 1
1561128264, 2.501498, 2.450874, 35.206495, 0.053131, 31.607222, 1027.037337, 1431.139926, 1
1561128272, 2.192694, 1.601782, 14.028266, 0.071464, 9.015052, 508.512844, 1431.139926, 1
1561128273, 1.221100, 2.877520, 23.320475, 0.275665, 32.897013, 195.589952, 1431.139926, 0
1561128280, 0.365233, 2.022151, 14.475851, 0.704914, 21.684274, 1331.440060, 1431.139926, 0
1561128288, 0.605848, 2.615419, 28.510648, 0.040719, 16.465817, 772.199703, 1431.139926, 1
1561128296, 3.482004, 1.168376, 17.038781, 0.017135, 46.167936, 464.431673, 1431.139926, 1
1561128320, 2.117451, 2.200222, 35.360072, 0.121680, 39.979914, 1437.317873, 1437.317873, 1
1561128328, 2.117451, 2.200222, 35.360072, 0.121680, 39.979914, 1435.296816, 1437.317873, 1
1561128336, 1.131370, 1.407287, 33.920762, 0.133446, 23.207451, 1415.945802, 1437.317873, 1
1561128337, 0.143215, 1.761847, 19.320325, 1.789708, 13.688504, 364.709465, 1437.317873, 0
1561128345, 2.778569, 1.272473, 21.178839, 0.072847, 12.574864, 759.556720, 1437.317873, 1
1561128346, 0.366304, 1.956614, 32.121453, 0.579721, 23.853533, 208.778263, 1437.317873, 0
1561128346, 0.458263, 1.593656, 10.646703, 0.241604, 13.310904, 0.246412, 1437.317873, 0
1561128346, 1.365314, 1.536227, 33.684546, 0.368787, 16.610322, 1.506558, 1437.317873, 0
1561128347, 3.156353, 1.333585, 34.050136, 1.295988, 45.914218, 218.027752, 1437.317873, 0
1561128347, 2.821695, 1.264835, 32.343843, 1.524662, 7.395699, 6.925924, 1437.317873, 0
1561128355, 2.117451, 2.200222, 35.360072, 0.121680, 39.979914, 1430.853019, 1437.317873, 1
1561128363, 2.172739, 2.944320, 33.779022, 0.095876, 7.103125, 1212.989278, 1437.317873, 1
1561128363, 2.168761, 2.946828, 22.810992, 1.326411, 44.846234, 204.296263, 1437.317873, 0
1561128371, 2.117451, 2.200222, 35.360072, 0.121680, 39.979914, 1436.251133, 1437.317873, 1
1561128372, 0.340701, 2.384351, 33.700324, 1.804704, 47.918175, 408.602460, 1437.317873, 0
1561128373, 3.640795, 1.971803, 16.178163, 1.913858, 47.600071, 219.044810, 1437.317873, 0
1561128381, 3.800689, 2.862166, 31.049733, 0.008654, 10.919352, 728.168030, 1437.317873, 1
1561128382, 0.304401, 2.259849, 22.123364, 0.995525, 45.085282, 259.100208, 1437.317873, 0
1561128390, 2.739944, 2.577920, 36.155437, 0.023952, 12.855533, 914.856424, 1437.317873, 1
1561128391, 2.162751, 2.933083, 39.069260, 1.188040, 46.405101, 225.038816, 1437.317873, 0
1561128399, 2.513265, 2.303046, 22.257597, 0.056588, 9.656088, 737.040242, 1437.317873, 1
1561128407, 3.438131, 2.884259, 35.703297, 0.076021, 16.564302, 1177.177902, 1437.317873, 1
