timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561219788, 2.826699, 1.091847, 12.342706, 0.268543, 36.506796, 1078.174573, 1078.174573, 1
1561219796, 0.891327, 2.114072, 10.930794, 0.195895, 21.609946, 641.406298, 1078.174573, 1
1561219805, 0.212631, 1.745039, 22.675339, 0.000994, 29.827481, 566.579957, 1078.174573, 1
1561219813, 2.642433, 2.397153, 16.627152, 0.166239, 36.458314, 904.051373, 1078.174573, 1
1561219821, 1.357463, 2.224055, 13.446583, 0.245782, 10.435338, 965.845170, 1078.174573, 1
1561219829, 2.217952, 2.749723, 18.238811, 0.068681, 40.097497, 635.173349, 1078.174573, 1
1561219852, 0.312237, 2.754819, 11.546594, 0.851456, 39.963515, 1419.352242, 1419.352242, 1
1561219876, 2.574384, 2.973079, 34.265870, 0.136097, 25.658172, 1490.384133, 1490.384133, 1
1561219884, 1.038927, 1.871439, 14.790231, 0.252249, 26.519139, 1055.506275, 1490.384133, 1
1561219892, 0.185660, 1.475172, 10.382716, 0.243179, 10.338286, 503.645221, 1490.384133, 1
1561219900, 0.715892, 2.916633, 30.133061, 0.059530, 19.992935, 879.596039, 1490.384133, 1
1561219923, 2.574384, 2.973079, 34.265870, 0.136097, 25.658172, 1501.041478, 1501.041478, 1
1561219924, 2.115208, 2.941452, 11.287142, 0.626298, 46.349109, 205.978746, 1501.041478, 0
1561219924, 1.855416, 1.484211, 10.832140, 1.294458, 9.897065, 10.864489, 1501.041478, 0
1561219925, 2.837858, 2.793474, 16.972544, 0.419641, 42.318178, 203.719000, 1501.041478, 0
1561219932, 2.284487, 2.974916, 12.391336, 0.043970, 21.635457, 417.578053, 1501.041478, 1
1561219933, 0.017585, 2.354508, 32.209891, 0.787544, 20.918687, 283.221726, 1501.041478, 0
1561219941, 2.574384, 2.973079, 34.265870, 0.136097, 25.658172, 1489.426635, 1501.041478, 1
1561219942, 2.662810, 2.853807, 33.103040, 0.906266, 27.529792, 222.505625, 1501.041478, 0
1561219949, 0.218298, 1.575782, 13.529510, 0.465156, 38.627038, 849.423102, 1501.041478, 1
1561219957, 2.574384, 2.973079, 34.265870, 0.136097, 25.658172, 1497.448145, 1501.041478, 1
1561219958, 1.348847, 1.731269, 26.991273, 0.677661, 8.199403, 212.406420, 1501.041478, 0
1561219966, 1.247639, 2.998033, 36.000134, 0.023534, 9.502963, 902.566762, 1501.041478, 1
1561219966, 3.785460, 2.992237, 13.890568, 1.907811, 15.036079, 5.797334, 1501.041478, 0
1561219989, 2.810102, 2.988158, 33.851173, 0.147104, 10.043648, 1571.852482, 1571.852482, 1
1561219990, 2.923527, 2.363175, 27.666911, 1.358295, 35.336417, 216.543740, 1571.852482, 0
1561219990, 3.712398, 2.978797, 25.412681, 0.478507, 10.911141, 6.669850, 1571.852482, 0
1561219998, 2.574384, 2.973079, 34.265870, 0.136097, 25.658172, 1489.366188, 1571.852482, 1
1561219998, 2.663835, 2.935257, 14.758949, 0.736630, 37.894404, 207.416356, 1571.852482, 0
1561220006, 0.240210, 2.564363, 14.145254, 0.565689, 18.454025, 1004.059396, 1571.852482, 1
1561220014, 1.868694, 2.994116, 13.958391, 0.046919, 25.595638, 441.289444, 1571.852482, 1
1561220022, 0.651563, 2.999239, 28.252257, 0.117404, 8.508346, 1028.461959, 1571.852482, 1
1561220030, 3.714934, 2.318296, 36.063075, 0.007061, 13.566341, 838.055552, 1571.852482, 1
1561220037, 1.221745, 2.998576, 39.469919, 0.002394, 6.833783, 893.751351, 1571.852482, 1
1561220061, 2.810102, 2.988158, 33.851173, 0.147104, 10.043648, 1574.874596, 1574.874596, 1
1561220062, 3.431449, 2.809520, 33.452486, 0.872403, 15.680241, 222.314427, 1574.874596, 0
1561220062, 3.831199, 1.376726, 30.859122, 0.068900, 7.621387, 17.021209, 1574.874596, 0
1561220070, 3.080939, 2.999086, 36.866783, 0.016209, 9.080293, 898.353889, 1574.874596, 1
1561220093, 2.810102, 2.988158, 33.851173, 0.147104, 10.043648, 1578.485944, 1578.485944, 1
1561220101, 0.296134, 2.978140, 25.902366, 0.275345, 46.710600, 1170.434908, 1578.485944, 1
1561220110, 3.698634, 2.999117, 20.891421, 0.015896, 7.189980, 564.689549, 1578.485944, 1
1561220110, 3.209960, 1.392478, 38.316113, 1.804803, 20.036820, 210.830496, 1578.485944, 0
1561220110, 1.401142, 2.996875, 36.296012, 0.128075, 39.427021, 5.196127, 1578.485944, 0
1561220134, 2.810102, 2.988158, 33.851173, 0.147104, 10.043648, 1582.983447, 1582.983447, 1
1561220135, 0.440302, 1.309910, 20.459056, 1.395214, 42.209283, 305.057814, 1582.983447, 0
1561220143, 3.400050, 2.992030, 34.207016, 0.110129, 7.811738, 1331.703972, 1582.983447, 1
1561220150, 2.810102, 2.988158, 33.851173, 0.147104, 10.043648, 1575.627826, 1582.983447, 1
1561220158, 3.221089, 2.991423, 27.372309, 0.040271, 28.247088, 829.547145, 1582.983447, 1
1561220166, 1.740552, 2.008959, 12.175030, 0.172406, 34.907524, 689.652779, 1582.983447, 1
1561220174, 3.078691, 2.467039, 32.627334, 0.059200, 22.664346, 989.681115, 1582.983447, 1
1561220175, 2.213928, 2.220205, 30.272686, 0.479656, 36.673477, 207.403631, 1582.983447, 0
1561220183, 2.663112, 2.898908, 30.458013, 0.046898, 43.653259, 866.569266, 1582.983447, 1
1561220191, 2.810102, 2.988158, 33.851173, 0.147104, 10.043648, 1580.694701, 1582.983447, 1
1561220191, 3.616970, 2.274222, 23.228671, 1.147449, 9.577145, 6.206553, 1582.983447, 0
1561220198, 3.365105, 2.994041, 36.344975, 0.106316, 35.993111, 1402.768205, 1582.983447, 1
1561220199, 3.382557, 2.999481, 32.487064, 0.210142, 6.064889, 191.446520, 1582.983447, 0
1561220223, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 1677.962951, 1677.962951, 1
1561220231, 0.565662, 1.415272, 24.889967, 0.046782, 21.996041, 757.934509, 1677.962951, 1
1561220239, 2.810102, 2.988158, 33.851173, 0.147104, 10.043648, 1590.531522, 1677.962951, 1
1561220247, 3.645439, 2.883892, 33.854333, 0.019138, 29.547806, 838.215872, 1677.962951, 1
1561220255, 1.201027, 2.996041, 22.814879, 0.106393, 39.416780, 909.817646, 1677.962951, 1
1561220263, 1.182419, 1.437573, 16.055469, 0.029935, 42.210323, 465.128358, 1677.962951, 1
1561220263, 3.596416, 2.994168, 36.712868, 0.290260, 40.671670, 205.463270, 1677.962951, 0
1561220263, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 6.580145, 1677.962951, 0
1561220264, 1.750274, 2.997612, 15.957789, 0.649596, 17.233403, 208.337468, 1677.962951, 0
1561220264, 0.976629, 2.994044, 35.006746, 0.939449, 41.366585, 235.398240, 1677.962951, 0
1561220265, 0.581389, 2.620841, 32.316603, 1.598559, 43.322792, 321.131914, 1677.962951, 0
1561220273, 1.465641, 1.508128, 34.838548, 0.039095, 36.291718, 940.011492, 1677.962951, 1
1561220281, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 1677.321474, 1677.962951, 1
1561220289, 0.404250, 1.427603, 36.407480, 0.045482, 15.297823, 959.959204, 1677.962951, 1
1561220297, 0.474508, 1.545877, 15.698710, 0.056063, 46.902808, 502.481474, 1677.962951, 1
1561220298, 2.949324, 1.954689, 15.721798, 1.198332, 7.869185, 222.487053, 1677.962951, 0
1561220306, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 1670.776814, 1677.962951, 1
1561220306, 1.010308, 2.994590, 35.403069, 1.406387, 37.767248, 229.752046, 1677.962951, 0
1561220314, 1.733504, 1.908984, 36.933321, 0.077778, 33.972146, 1205.703871, 1677.962951, 1
1561220315, 1.310352, 2.847527, 36.424132, 0.521995, 11.618801, 211.361329, 1677.962951, 0
1561220315, 2.893677, 1.208230, 16.863780, 1.530873, 47.590356, 7.829903, 1677.962951, 0
1561220316, 3.378085, 2.246880, 16.376782, 1.221410, 48.364440, 222.322300, 1677.962951, 0
1561220316, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 5.734655, 1677.962951, 0
1561220324, 0.171740, 2.541474, 33.052553, 0.032670, 43.161917, 804.162919, 1677.962951, 1
1561220324, 1.696735, 2.218230, 36.744717, 1.244050, 29.966155, 226.780829, 1677.962951, 0
1561220332, 1.420772, 2.842195, 37.584326, 0.126396, 10.098068, 1513.873692, 1677.962951, 1
1561220334, 0.030782, 2.256034, 27.577800, 0.029207, 48.657886, 231.455599, 1677.962951, 0
1561220335, 1.494672, 1.792846, 25.277698, 1.540757, 39.030218, 205.935963, 1677.962951, 0
1561220343, 2.559371, 2.942709, 26.114819, 0.085194, 15.458125, 899.510091, 1677.962951, 1
1561220367, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 1680.489621, 1680.489621, 1
1561220375, 0.243353, 2.258711, 33.279438, 0.211114, 21.001002, 1218.902255, 1680.489621, 1
1561220376, 0.364274, 2.857401, 26.479477, 1.198723, 30.032167, 312.538573, 1680.489621, 0
1561220377, 0.511019, 1.811973, 30.495976, 1.435464, 35.214144, 314.991736, 1680.489621, 0
1561220385, 2.437835, 1.758813, 36.436952, 0.082440, 34.753837, 1235.338236, 1680.489621, 1
1561220392, 0.593431, 2.969474, 36.392576, 0.042086, 23.215613, 971.003983, 1680.489621, 1
1561220393, 1.378516, 1.702427, 17.028973, 1.519846, 19.321870, 225.359493, 1680.489621, 0
1561220393, 3.411104, 2.365268, 36.104144, 0.075352, 29.559310, 6.679532, 1680.489621, 0
1561220394, 2.866530, 2.611714, 38.626394, 0.370855, 16.767810, 208.769935, 1680.489621, 0
1561220402, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 1670.035927, 1680.489621, 1
1561220402, 1.605225, 1.729549, 37.606329, 0.225074, 36.435175, 196.535878, 1680.489621, 0
1561220410, 1.965496, 2.018550, 38.880955, 0.060466, 16.542629, 1170.387362, 1680.489621, 1
1561220411, 1.778154, 2.390272, 19.439458, 1.361178, 41.081374, 224.241616, 1680.489621, 0
1561220435, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 1686.978876, 1686.978876, 1
1561220435, 1.882813, 2.554137, 31.926542, 1.021069, 46.187450, 223.527628, 1686.978876, 0
1561220443, 2.129006, 1.007312, 16.058567, 0.036459, 31.337100, 482.921828, 1686.978876, 1
1561220444, 3.064118, 2.826076, 29.880397, 0.762457, 12.927723, 216.293843, 1686.978876, 0
1561220452, 1.401444, 2.990517, 35.578579, 0.161622, 9.408959, 1665.641523, 1686.978876, 1
1561220460, 3.086033, 1.498791, 38.068028, 0.033215, 27.668240, 1009.511486, 1686.978876, 1
1561220460, 3.141957, 2.636343, 30.609743, 1.078641, 15.090721, 223.613800, 1686.978876, 0
