timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561228973, 2.822257, 2.868916, 17.761680, 0.071867, 35.597471, 634.084216, 634.084216, 1
1561228982, 2.428790, 1.587725, 10.287090, 0.159731, 14.194143, 602.945824, 634.084216, 1
1561229006, 2.438510, 1.726750, 23.724035, 0.104874, 20.766105, 961.803573, 961.803573, 1
1561229014, 3.947203, 2.342637, 11.160081, 0.178777, 23.032858, 691.143074, 961.803573, 1
1561229022, 3.172324, 1.950305, 12.203493, 0.100311, 16.395947, 544.389216, 961.803573, 1
1561229023, 0.904492, 1.867023, 22.172034, 0.441660, 9.598450, 202.408651, 961.803573, 0
1561229031, 2.655067, 2.169385, 16.515739, 0.001876, 14.106669, 415.486646, 961.803573, 1
1561229054, 0.356988, 2.588038, 30.325689, 0.325394, 42.987847, 1507.240367, 1507.240367, 1
1561229058, 1.938684, 2.333495, 32.088099, 0.209202, 30.110440, 931.209243, 1507.240367, 0
1561229066, 2.491393, 1.661448, 39.745631, 0.057165, 29.819921, 1182.695517, 1507.240367, 1
1561229074, 3.583787, 2.539090, 11.527812, 0.068321, 35.370349, 441.526145, 1507.240367, 1
1561229082, 3.325812, 2.323224, 10.656803, 0.087933, 48.756937, 451.012681, 1507.240367, 1
1561229089, 1.295784, 1.901057, 37.756254, 0.115156, 45.112914, 1449.348384, 1507.240367, 1
1561229097, 3.558027, 2.800891, 31.873374, 0.056581, 29.988051, 955.864855, 1507.240367, 1
1561229098, 2.472730, 2.101469, 20.212951, 0.451972, 34.675145, 205.032078, 1507.240367, 0
1561229106, 0.356988, 2.588038, 30.325689, 0.325394, 42.987847, 1492.691044, 1507.240367, 1
1561229106, 1.317643, 1.140835, 21.671751, 1.369417, 40.166548, 225.342834, 1507.240367, 0
1561229114, 3.035590, 1.241897, 10.117031, 0.090179, 22.310480, 427.192840, 1507.240367, 1
1561229122, 0.356988, 2.588038, 30.325689, 0.325394, 42.987847, 1493.204955, 1507.240367, 1
1561229130, 3.156066, 2.755033, 30.597996, 0.044875, 27.692769, 866.106585, 1507.240367, 1
1561229130, 3.418068, 2.961375, 17.963600, 0.830613, 22.195027, 211.805814, 1507.240367, 0
1561229139, 0.258718, 2.257652, 16.932462, 0.144925, 44.592216, 639.639272, 1507.240367, 1
1561229147, 2.419721, 2.872067, 20.258257, 0.035999, 36.405488, 604.504418, 1507.240367, 1
1561229155, 0.356988, 2.588038, 30.325689, 0.325394, 42.987847, 1505.642978, 1507.240367, 1
1561229155, 3.665882, 1.887299, 14.212461, 0.786936, 9.999918, 6.112945, 1507.240367, 0
1561229158, 0.170231, 2.703596, 10.412303, 0.526669, 11.605786, 352.212164, 1507.240367, 0
