timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561115835, 0.625924, 2.097889, 35.772522, 1.732059, 7.154137, 343.425919, 0.000000, 0
1561115835, 1.515214, 1.031842, 16.131238, 0.215872, 31.694019, 0.621739, 0.000000, 0
1561115859, 3.605093, 1.079380, 16.803423, 0.211296, 11.643163, 1153.811274, 1153.811274, 1
1561115865, 0.853929, 2.587050, 19.971020, 0.359790, 49.357889, 1299.963005, 1153.811274, 0
1561115869, 0.166210, 1.954578, 27.842454, 0.577979, 32.013558, 609.270928, 1153.811274, 0
1561115878, 3.132359, 2.193900, 16.536454, 0.073744, 27.073304, 599.958019, 1153.811274, 1
1561115886, 1.646151, 1.950040, 27.365664, 0.018212, 37.367933, 745.344375, 1153.811274, 1
1561115894, 0.265815, 2.787239, 35.777234, 0.022061, 32.537246, 858.234035, 1153.811274, 1
1561115895, 0.861011, 1.255811, 12.036883, 0.374824, 18.083651, 201.280386, 1153.811274, 0
1561115904, 2.208173, 1.063341, 17.213634, 0.063798, 13.336520, 590.747655, 1153.811274, 1
1561115927, 0.859206, 2.345958, 28.766005, 0.227784, 22.072902, 1609.369937, 1153.811274, 1
1561115933, 0.853929, 2.587050, 19.971020, 0.359790, 49.357889, 1291.553357, 1153.811274, 0
1561115934, 2.728869, 2.944391, 20.532082, 1.739585, 49.936257, 218.140631, 1153.811274, 0
1561115935, 1.250893, 1.683040, 13.636005, 1.399589, 49.545418, 223.179774, 1153.811274, 0
1561115935, 2.134865, 1.621064, 13.921703, 1.850570, 30.279303, 225.570788, 1153.811274, 0
1561115944, 1.748087, 1.288962, 17.119723, 0.066902, 27.524774, 591.540043, 1153.811274, 1
1561115952, 3.605093, 1.079380, 16.803423, 0.211296, 11.643163, 1153.190800, 1153.811274, 1
1561115960, 2.887704, 1.281168, 14.548242, 0.079884, 49.195437, 548.435902, 1153.811274, 1
1561115966, 0.085948, 2.191820, 10.408480, 0.023603, 15.549783, 209.954601, 1153.811274, 0
1561115990, 2.268907, 1.370399, 35.340045, 0.088298, 11.673959, 1223.694386, 1223.694386, 1
1561116005, 0.859206, 2.345958, 28.766005, 0.227784, 22.072902, 1609.758710, 1223.694386, 1
1561116006, 0.212289, 2.363727, 31.869084, 1.433275, 40.784372, 373.761154, 1223.694386, 0
1561116014, 2.286897, 1.289247, 36.487924, 0.029998, 11.123447, 948.545547, 1223.694386, 1
1561116014, 3.922330, 1.085271, 33.208383, 0.115028, 18.000567, 5.802428, 1223.694386, 0
1561116022, 0.526280, 2.237916, 17.536143, 0.275409, 49.490501, 1043.348367, 1223.694386, 1
1561116031, 0.381329, 2.796432, 11.273408, 0.263749, 7.790275, 722.143488, 1223.694386, 1
1561116039, 1.067503, 2.338631, 22.148582, 0.021445, 9.843257, 610.441709, 1223.694386, 1
1561116064, 2.268907, 1.370399, 35.340045, 0.088298, 11.673959, 1225.374509, 1225.374509, 1
1561116064, 0.944833, 1.933903, 11.566687, 1.460433, 24.723663, 237.996664, 1225.374509, 0
1561116065, 3.078841, 2.446664, 27.648487, 0.234211, 49.190191, 189.578887, 1225.374509, 0
1561116066, 0.878477, 2.902584, 16.302308, 0.640886, 29.459351, 199.755406, 1225.374509, 0
1561116090, 1.878563, 2.864613, 26.071832, 0.191336, 9.651787, 1466.814917, 1466.814917, 1
1561116098, 2.268907, 1.370399, 35.340045, 0.088298, 11.673959, 1227.212934, 1466.814917, 1
1561116106, 0.544747, 2.621411, 19.546962, 0.222223, 48.498813, 1025.748369, 1466.814917, 1
1561116107, 0.208526, 2.713638, 29.426102, 1.000920, 10.844545, 307.560893, 1466.814917, 0
1561116108, 1.224395, 1.860429, 38.536943, 0.337743, 37.560457, 209.750841, 1466.814917, 0
1561116109, 0.286022, 1.129228, 24.369797, 1.047213, 10.048160, 272.233740, 1466.814917, 0
1561116117, 1.959470, 1.069307, 34.193631, 0.009602, 5.970286, 804.244817, 1466.814917, 1
1561116119, 0.859206, 2.345958, 28.766005, 0.227784, 22.072902, 533.164749, 1466.814917, 0
1561116143, 1.480955, 2.409985, 34.472133, 0.140359, 8.133974, 1481.290964, 1481.290964, 1
1561116151, 1.052475, 1.439992, 36.738076, 0.019280, 41.246017, 901.847773, 1481.290964, 1
1561116159, 0.681644, 2.379466, 31.337848, 0.032459, 33.259735, 815.677703, 1481.290964, 1
1561116160, 1.592210, 1.606788, 14.841809, 1.076253, 15.015907, 216.012542, 1481.290964, 0
1561116184, 1.480955, 2.409985, 34.472133, 0.140359, 8.133974, 1484.540477, 1484.540477, 1
1561116193, 2.125607, 2.535257, 12.012177, 0.134344, 6.132701, 586.495854, 1484.540477, 1
1561116194, 0.660116, 2.078832, 25.435247, 1.645495, 7.871128, 272.887537, 1484.540477, 0
1561116194, 1.382504, 2.774585, 39.183741, 1.018738, 8.581977, 225.344241, 1484.540477, 0
1561116194, 3.188109, 1.990036, 29.002901, 0.633287, 40.934674, 7.551927, 1484.540477, 0
1561116195, 2.974577, 2.457149, 15.775023, 1.558984, 31.093479, 223.890580, 1484.540477, 0
1561116195, 1.172896, 1.799594, 13.219245, 0.772775, 41.488176, 209.993367, 1484.540477, 0
1561116204, 1.480955, 2.409985, 34.472133, 0.140359, 8.133974, 1483.526722, 1484.540477, 1
1561116204, 1.389294, 1.439992, 37.968622, 0.856068, 19.826144, 220.568446, 1484.540477, 0
1561116212, 1.480955, 2.409985, 34.472133, 0.140359, 8.133974, 1483.487708, 1484.540477, 1
1561116213, 0.980711, 2.676705, 38.903105, 1.923511, 5.904468, 240.663488, 1484.540477, 0
1561116237, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 1957.894588, 1957.894588, 1
1561116238, 0.510643, 1.786395, 19.782489, 1.727756, 9.705159, 297.108367, 1957.894588, 0
1561116238, 2.009777, 1.143169, 30.954684, 0.488366, 24.664877, 0.775714, 1957.894588, 0
1561116238, 3.739410, 1.505585, 36.405079, 0.058978, 7.972214, 0.167853, 1957.894588, 0
1561116246, 3.874039, 1.123473, 37.083280, 0.005045, 43.184398, 852.652763, 1957.894588, 1
1561116255, 3.729212, 1.429738, 20.332930, 0.021345, 38.901145, 565.673497, 1957.894588, 1
1561116255, 0.899897, 2.958355, 12.407926, 0.977077, 29.959604, 221.839670, 1957.894588, 0
1561116263, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 1942.277372, 1957.894588, 1
1561116271, 2.943290, 1.154915, 38.930897, 0.047511, 6.958674, 1103.639377, 1957.894588, 1
1561116272, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 211.083230, 1957.894588, 0
1561116272, 3.693154, 1.662596, 13.941036, 1.650074, 35.114704, 6.003260, 1957.894588, 0
1561116280, 1.490735, 1.223741, 12.107191, 0.021466, 41.674955, 368.205594, 1957.894588, 1
1561116281, 3.127298, 2.752626, 31.074740, 0.526535, 19.513383, 208.302079, 1957.894588, 0
1561116283, 0.080695, 1.381858, 30.292760, 0.128862, 8.650972, 209.505576, 1957.894588, 0
1561116284, 0.941562, 1.536135, 39.336359, 0.457664, 45.279794, 216.186255, 1957.894588, 0
1561116284, 3.746153, 1.044880, 22.317955, 0.490061, 44.302486, 6.238709, 1957.894588, 0
1561116284, 1.060818, 1.526666, 37.730150, 1.480463, 11.494216, 207.747838, 1957.894588, 0
1561116285, 2.575775, 2.749910, 34.025864, 1.314861, 12.961126, 218.220032, 1957.894588, 0
1561116291, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 1451.727927, 1957.894588, 0
1561116291, 0.092428, 2.260920, 36.620492, 0.817242, 7.183826, 0.398476, 1957.894588, 0
1561116291, 3.267556, 2.368474, 39.463311, 0.028718, 5.467407, 4.227246, 1957.894588, 0
1561116292, 0.179559, 2.795254, 28.243005, 1.215047, 24.601647, 325.076325, 1957.894588, 0
1561116293, 1.742681, 1.186823, 36.219131, 1.246893, 20.461609, 226.800867, 1957.894588, 0
1561116294, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 209.009924, 1957.894588, 0
1561116302, 2.873691, 1.100090, 19.491914, 0.184841, 9.915521, 1150.854014, 1957.894588, 1
1561116310, 1.285990, 1.132945, 18.708318, 0.165569, 31.744344, 957.344620, 1957.894588, 1
1561116318, 0.813361, 1.689376, 31.568012, 0.058154, 48.597787, 920.815545, 1957.894588, 1
1561116319, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 205.911423, 1957.894588, 0
1561116321, 0.049465, 1.369218, 28.421599, 0.131732, 32.329952, 233.708439, 1957.894588, 0
1561116329, 1.802639, 1.573750, 30.555091, 0.051302, 43.037316, 881.039757, 1957.894588, 1
1561116330, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 205.992087, 1957.894588, 0
1561116330, 3.763876, 1.178967, 33.828035, 0.180773, 25.970099, 0.518753, 1957.894588, 0
1561116330, 1.253026, 1.717047, 35.208153, 0.953868, 27.093952, 223.620335, 1957.894588, 0
1561116339, 3.321030, 2.238843, 13.868517, 0.204672, 43.707702, 923.520778, 1957.894588, 1
1561116347, 0.235788, 2.037300, 33.927514, 0.130751, 23.619588, 1044.119512, 1957.894588, 1
1561116355, 2.285245, 2.324453, 16.484779, 0.180444, 20.202813, 939.979043, 1957.894588, 1
1561116363, 2.285245, 2.445849, 10.930770, 0.089675, 9.163363, 463.886151, 1957.894588, 1
1561116371, 2.664807, 1.988016, 13.997527, 0.121171, 31.568231, 632.413396, 1957.894588, 1
1561116372, 2.827739, 2.577350, 26.158105, 0.839198, 36.539385, 216.984176, 1957.894588, 0
1561116380, 0.770778, 1.690129, 36.525318, 0.054270, 48.887044, 1034.832888, 1957.894588, 1
1561116388, 0.447669, 2.037300, 36.219131, 0.455243, 18.818627, 1954.095219, 1957.894588, 1
1561116388, 2.421373, 1.452377, 15.585142, 1.317441, 49.000249, 222.614613, 1957.894588, 0
1561116396, 1.578688, 1.378817, 31.241648, 0.073173, 47.715214, 991.514309, 1957.894588, 1
1561116404, 3.551146, 2.724490, 19.359558, 0.041781, 16.382414, 597.289403, 1957.894588, 1
1561116412, 0.235788, 2.037300, 33.927514, 0.130751, 23.619588, 1044.446634, 1957.894588, 1
