timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561136818, 2.641083, 2.865862, 19.690282, 0.206638, 31.944239, 1243.944507, 1243.944507, 1
1561136826, 0.259898, 1.858743, 22.786462, 0.280466, 22.128247, 1023.941513, 1243.944507, 1
1561136833, 2.757910, 1.207814, 26.389244, 0.115090, 15.274428, 1039.923185, 1243.944507, 1
1561136841, 0.300758, 1.740190, 22.358397, 0.321970, 42.095518, 1102.054167, 1243.944507, 1
1561136849, 2.149055, 1.082255, 17.546364, 0.167144, 9.440270, 935.576311, 1243.944507, 1
1561136850, 1.278295, 2.440487, 14.429004, 0.353549, 49.168821, 201.466368, 1243.944507, 0
1561136851, 0.834472, 2.779939, 17.919512, 0.365742, 35.167902, 202.088040, 1243.944507, 0
1561136859, 2.371358, 1.913318, 10.447205, 0.319464, 7.427422, 1111.370484, 1243.944507, 1
1561136859, 0.244107, 2.405437, 28.951080, 1.983438, 29.685652, 416.647198, 1243.944507, 0
1561136867, 2.720880, 1.524736, 15.328512, 0.141698, 32.159024, 772.649017, 1243.944507, 1
1561136867, 3.558421, 2.898678, 24.408093, 1.633245, 48.796495, 6.211691, 1243.944507, 0
1561136875, 2.609910, 2.867032, 18.794082, 0.191570, 9.876439, 1142.694452, 1243.944507, 1
1561136876, 3.720526, 1.697437, 17.515001, 1.660284, 13.275538, 216.090370, 1243.944507, 0
1561136876, 2.019682, 1.289981, 28.341703, 0.202000, 8.263325, 11.928711, 1243.944507, 0
1561136877, 1.926826, 2.852599, 38.085624, 1.922098, 45.481093, 222.413776, 1243.944507, 0
1561136878, 0.061640, 2.873521, 28.514410, 0.507150, 23.419415, 257.639212, 1243.944507, 0
1561136885, 0.158071, 2.087454, 32.439531, 0.033701, 7.770288, 640.861433, 1243.944507, 0
1561136893, 2.641083, 2.865862, 19.690282, 0.206638, 31.944239, 1225.912850, 1243.944507, 1
1561136901, 3.461850, 2.995519, 24.266519, 0.030400, 12.237500, 705.647182, 1243.944507, 1
1561136901, 1.989552, 2.463766, 21.056093, 0.311145, 33.601999, 196.580963, 1243.944507, 0
1561136909, 2.636687, 2.982494, 31.905284, 0.020503, 5.047014, 795.805571, 1243.944507, 1
1561136917, 2.641083, 2.865862, 19.690282, 0.206638, 31.944239, 1238.842464, 1243.944507, 1
1561136925, 2.641083, 2.865862, 19.690282, 0.206638, 31.944239, 1235.079834, 1243.944507, 1
1561136933, 0.227722, 1.918158, 20.191523, 0.029424, 5.550942, 552.316442, 1243.944507, 1
1561136941, 0.327407, 2.903250, 17.470636, 0.188133, 8.828871, 808.579210, 1243.944507, 1
