timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561180136, 2.143440, 2.276889, 39.257585, 0.162999, 7.243009, 325.560868, 0.000000, 0
1561180160, 0.378476, 1.179385, 10.552446, 0.417635, 49.525105, 880.937140, 880.937140, 1
1561180183, 2.669267, 2.171624, 13.831428, 0.251410, 8.047059, 1093.817082, 1093.817082, 1
1561180191, 0.526297, 2.683220, 12.806481, 0.352697, 39.781467, 1031.128560, 1093.817082, 1
1561180192, 0.958678, 1.604072, 39.874427, 1.873532, 15.009263, 208.083249, 1093.817082, 0
1561180193, 1.706513, 2.597970, 37.876212, 0.181638, 13.978541, 327.030429, 1093.817082, 0
1561180194, 0.444031, 2.836604, 37.948867, 1.999638, 23.399834, 466.806522, 1093.817082, 0
1561180195, 0.119531, 2.673665, 30.189641, 1.918180, 46.744317, 390.404930, 1093.817082, 0
1561180203, 2.952144, 2.440022, 13.447274, 0.153815, 6.003001, 728.890962, 1093.817082, 1
1561180204, 0.878933, 1.795108, 28.944220, 0.307502, 16.958303, 199.326150, 1093.817082, 0
1561180211, 2.669267, 2.171624, 13.831428, 0.251410, 8.047059, 1087.677407, 1093.817082, 1
1561180212, 2.692758, 2.024030, 11.836111, 1.504554, 12.435106, 222.518125, 1093.817082, 0
1561180220, 2.669267, 2.171624, 13.831428, 0.251410, 8.047059, 1083.049419, 1093.817082, 1
1561180221, 0.199579, 2.876103, 11.514887, 1.573137, 47.333131, 259.690847, 1093.817082, 0
1561180229, 2.456512, 2.178492, 25.449213, 0.087877, 15.594720, 885.841969, 1093.817082, 1
1561180231, 0.041657, 2.471711, 35.429925, 0.134789, 49.452102, 244.498557, 1093.817082, 0
1561180254, 3.654867, 2.961295, 32.832340, 0.165523, 36.669958, 1699.024901, 1699.024901, 1
1561180255, 3.377620, 1.920052, 11.698138, 1.053367, 34.032664, 211.859564, 1699.024901, 0
1561180256, 1.675739, 2.432263, 11.341719, 0.648876, 15.176814, 207.132971, 1699.024901, 0
1561180263, 3.946212, 2.298738, 11.274194, 0.235784, 23.446518, 885.671746, 1699.024901, 1
1561180264, 3.654867, 2.961295, 32.832340, 0.165523, 36.669958, 6.182671, 1699.024901, 0
1561180264, 2.812612, 2.722335, 34.971735, 0.426941, 13.370011, 209.576364, 1699.024901, 0
1561180272, 2.937827, 2.462467, 13.704177, 0.149428, 14.327654, 719.807413, 1699.024901, 1
1561180273, 2.733854, 1.208185, 19.723183, 0.320581, 28.158663, 321.433933, 1699.024901, 0
1561180273, 3.654867, 2.961295, 32.832340, 0.165523, 36.669958, 5.952448, 1699.024901, 0
1561180274, 3.415660, 2.986603, 35.595191, 1.583502, 39.624890, 209.273920, 1699.024901, 0
1561180275, 0.556526, 2.955913, 30.745525, 0.502878, 44.614860, 207.909584, 1699.024901, 0
1561180275, 3.291195, 1.264425, 14.774845, 0.215489, 29.112371, 0.036274, 1699.024901, 0
1561180275, 3.206959, 1.658264, 12.568843, 1.494776, 8.511071, 0.043820, 1699.024901, 0
1561180275, 1.644805, 2.259747, 15.308070, 1.383225, 7.903478, 0.367901, 1699.024901, 0
1561180283, 3.870661, 1.951531, 10.863326, 0.149428, 35.033702, 613.829623, 1699.024901, 1
