timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561122988, 0.223916, 1.765566, 15.483105, 1.033881, 48.303568, 225.989242, 0.000000, 0
1561123013, 3.439186, 2.283288, 25.669220, 0.085133, 12.136309, 892.997438, 892.997438, 1
1561123014, 0.461282, 2.362227, 37.778137, 1.772059, 48.798225, 422.919526, 892.997438, 0
1561123038, 3.877690, 2.028034, 29.549056, 0.058853, 40.675464, 900.685725, 900.685725, 1
1561123063, 0.497596, 2.807999, 19.940089, 0.247977, 13.490902, 1067.046313, 1067.046313, 1
1561123087, 1.385867, 2.923108, 35.445327, 0.105313, 37.183667, 1304.368316, 1304.368316, 1
1561123096, 0.324590, 2.217200, 15.009528, 0.153198, 11.864196, 626.656589, 1304.368316, 1
1561123120, 0.457355, 1.300868, 19.154514, 0.419064, 24.099959, 1424.054971, 1424.054971, 1
1561123124, 3.288743, 1.201502, 16.190653, 0.298701, 47.161672, 764.664102, 1424.054971, 0
1561123130, 3.051094, 1.784701, 39.390083, 0.158613, 48.737710, 1404.968461, 1424.054971, 0
1561123155, 0.457355, 1.300868, 19.154514, 0.419064, 24.099959, 1428.381445, 1428.381445, 1
1561123179, 0.457355, 1.300868, 19.154514, 0.419064, 24.099959, 1430.153115, 1430.153115, 1
1561123180, 2.853943, 2.920337, 25.992896, 1.288032, 33.267398, 224.483972, 1430.153115, 0
1561123180, 0.971464, 2.092119, 10.835313, 0.766641, 43.858215, 212.991009, 1430.153115, 0
1561123182, 0.105614, 2.783368, 33.830045, 0.138203, 17.174535, 213.018183, 1430.153115, 0
1561123184, 0.048890, 2.925155, 36.732908, 0.104043, 6.631807, 245.671008, 1430.153115, 0
1561123192, 2.962589, 1.449720, 38.953091, 0.090205, 45.565212, 1382.254132, 1430.153115, 1
1561123200, 0.716959, 2.877241, 11.294293, 0.095727, 36.226063, 482.222884, 1430.153115, 1
1561123202, 0.036925, 2.157141, 38.084796, 0.183978, 9.326568, 254.064979, 1430.153115, 0
1561123204, 0.095716, 2.048169, 39.530581, 0.106963, 5.921246, 212.086186, 1430.153115, 0
1561123212, 3.911366, 1.830661, 33.588769, 0.029767, 16.755832, 879.699601, 1430.153115, 1
1561123236, 0.457355, 1.300868, 19.154514, 0.419064, 24.099959, 1442.158069, 1442.158069, 1
1561123236, 3.538764, 1.244739, 14.794884, 0.864565, 24.077153, 5.983744, 1442.158069, 0
1561123245, 0.201550, 1.259167, 11.784896, 0.254363, 24.099959, 580.946728, 1442.158069, 1
1561123246, 2.633454, 1.150628, 33.452603, 0.699563, 35.993806, 216.076619, 1442.158069, 0
