timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561151160, 0.420667, 2.598388, 20.316389, 0.336343, 9.363979, 1268.236119, 1268.236119, 1
1561151162, 2.452103, 1.150335, 27.934367, 0.213962, 5.282545, 522.231826, 1268.236119, 0
1561151170, 1.133928, 2.105454, 27.699636, 0.140702, 32.779905, 1179.224916, 1268.236119, 1
1561151178, 3.070103, 2.317008, 15.009914, 0.095984, 15.165161, 607.530994, 1268.236119, 1
1561151180, 0.173480, 2.011538, 37.780446, 0.420734, 29.919246, 405.032657, 1268.236119, 0
1561151181, 0.607629, 1.117508, 36.557054, 1.861053, 27.370817, 411.980771, 1268.236119, 0
1561151182, 0.280488, 2.413027, 30.237181, 1.910714, 33.666798, 420.999497, 1268.236119, 0
1561151205, 1.739187, 1.951951, 23.395890, 0.218739, 24.409969, 1473.496634, 1473.496634, 1
1561151213, 0.334279, 1.562143, 30.212508, 0.094174, 27.286471, 921.332701, 1473.496634, 1
1561151221, 2.303114, 1.897616, 32.536715, 0.118883, 41.121717, 1306.274706, 1473.496634, 1
1561151221, 2.059751, 2.477499, 16.657760, 0.639063, 42.708987, 207.218769, 1473.496634, 0
1561151221, 2.239760, 2.358141, 31.087945, 0.471306, 37.414065, 10.094771, 1473.496634, 0
1561151222, 2.430958, 2.595880, 25.757549, 1.697934, 21.893725, 218.528035, 1473.496634, 0
1561151223, 0.935557, 2.769132, 25.481094, 0.795526, 9.640068, 224.248500, 1473.496634, 0
1561151246, 1.739187, 1.951951, 23.395890, 0.218739, 24.409969, 1489.001734, 1489.001734, 1
1561151254, 3.915237, 1.108347, 16.002814, 0.133359, 12.697642, 782.053696, 1489.001734, 1
1561151254, 2.220990, 2.052761, 34.788338, 0.685108, 47.319125, 216.431321, 1489.001734, 0
1561151262, 1.739187, 1.951951, 23.395890, 0.218739, 24.409969, 1473.871743, 1489.001734, 1
1561151286, 0.457254, 2.935648, 39.551373, 0.284916, 16.935300, 1775.221307, 1775.221307, 1
1561151294, 1.950522, 2.357479, 15.610829, 0.032713, 39.969891, 459.952206, 1775.221307, 1
1561151302, 1.166902, 2.670338, 19.906007, 0.184267, 14.956519, 1074.131820, 1775.221307, 1
1561151302, 1.837290, 2.828589, 38.021928, 0.987195, 41.702583, 204.328490, 1775.221307, 0
1561151306, 0.106834, 2.582367, 36.353823, 0.029848, 40.756855, 355.227447, 1775.221307, 0
1561151306, 0.854030, 2.817861, 30.051917, 0.106181, 48.588430, 0.294186, 1775.221307, 0
1561151313, 0.299451, 2.560588, 15.692682, 0.464881, 19.763690, 1064.290582, 1775.221307, 1
1561151337, 0.457254, 2.935648, 39.551373, 0.284916, 16.935300, 1782.200798, 1782.200798, 1
