timestamp, Kp, Ki, Sa, Sb, Bp, distance, bestdist, simres 
1561203515, 0.427785, 2.503755, 30.470805, 0.007200, 32.320618, 704.212173, 704.212173, 1
1561203529, 3.474660, 1.780171, 18.267371, 0.261808, 35.850042, 1518.224322, 704.212173, 1
1561203553, 1.482075, 1.004386, 37.290054, 0.100678, 18.310194, 1346.354193, 1346.354193, 1
1561203561, 0.554516, 1.675693, 21.093428, 0.096595, 22.468361, 784.477202, 1346.354193, 1
1561203569, 2.639477, 2.930638, 11.442951, 0.152284, 31.008331, 609.099212, 1346.354193, 1
1561203577, 3.403985, 2.238891, 39.870624, 0.052684, 30.476905, 1168.044178, 1346.354193, 1
1561203578, 1.522959, 2.138551, 29.544716, 0.207278, 26.689540, 328.586016, 1346.354193, 0
1561203602, 3.839761, 2.522130, 10.879237, 0.336332, 37.066291, 1433.108476, 1433.108476, 1
1561203609, 1.582233, 2.184545, 19.517908, 0.128120, 47.021395, 868.048053, 1433.108476, 1
1561203617, 3.906103, 1.965156, 17.799058, 0.011667, 34.283465, 471.680748, 1433.108476, 1
1561203641, 3.143379, 2.604938, 36.783471, 0.155776, 45.022727, 1774.822332, 1774.822332, 1
1561203649, 1.521496, 2.346522, 25.359398, 0.023587, 13.379086, 708.325340, 1774.822332, 1
1561203650, 1.419890, 2.194020, 21.348246, 1.610520, 10.739612, 206.158542, 1774.822332, 0
1561203650, 1.685412, 1.115293, 36.978285, 0.739559, 33.277551, 220.099536, 1774.822332, 0
1561203650, 3.298372, 1.014031, 16.793963, 0.471773, 7.525285, 7.774715, 1774.822332, 0
1561203651, 1.102217, 2.341935, 14.633738, 1.102923, 46.171124, 216.822908, 1774.822332, 0
1561203659, 3.839761, 2.522130, 10.879237, 0.336332, 37.066291, 1431.163390, 1774.822332, 1
1561203659, 2.292564, 2.008227, 39.055366, 1.099606, 49.386667, 224.885237, 1774.822332, 0
1561203660, 3.474660, 1.780171, 18.267371, 0.261808, 35.850042, 7.621870, 1774.822332, 0
